schema,dbms,criterion,datagenerator,randomseed,merges
NistDML181,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,25,7
NistDML181,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,26,9
NistDML181,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,27,7
NistDML181,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,28,9
NistDML181,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,29,8
NistDML181,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,30,7
NistDML181,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,1,12
NistDML181,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,2,11
NistDML181,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,3,13
NistDML181,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,4,12
NistDML181,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,5,12
NistDML181,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,6,12
NistDML181,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,7,12
NistDML181,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,8,12
NistDML181,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,9,12
NistDML181,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,10,12
NistDML181,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,11,12
NistDML181,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,12,12
NistDML181,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,13,11
NistDML181,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,14,12
NistDML181,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,15,12
NistDML181,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,16,12
NistDML181,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,17,12
NistDML181,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,18,12
NistDML181,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,19,12
NistDML181,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,20,12
NistDML181,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,21,12
NistDML181,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,22,12
NistDML181,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,23,12
NistDML181,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,24,12
NistDML181,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,25,12
NistDML181,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,26,13
NistDML181,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,27,13
NistDML181,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,28,11
NistDML181,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,29,12
NistDML181,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,30,12
NistDML182,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,1,55
NistDML182,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,2,51
NistDML182,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,3,56
NistDML182,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,4,53
NistDML182,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,5,68
NistDML182,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,6,54
NistDML182,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,7,53
NistDML182,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,8,57
NistDML182,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,9,54
NistDML182,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,10,53
NistDML182,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,11,53
NistDML182,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,12,56
NistDML182,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,13,67
NistDML182,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,14,53
NistDML182,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,15,54
NistDML182,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,16,55
NistDML182,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,17,52
NistDML182,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,18,69
NistDML182,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,19,53
NistDML182,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,20,74
NistDML182,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,21,65
NistDML182,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,22,55
NistDML182,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,23,53
NistDML182,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,24,56
NistDML182,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,25,53
NistDML182,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,26,66
NistDML182,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,27,66
NistDML182,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,28,70
NistDML182,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,29,55
NistDML182,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,30,54
NistDML182,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,1,62
NistDML182,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,2,62
NistDML182,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,3,62
NistDML182,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,4,62
NistDML182,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,5,62
NistDML182,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,6,62
NistDML182,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,7,62
NistDML182,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,8,62
NistDML182,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,9,62
NistDML182,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,10,62
NistDML182,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,11,62
NistDML182,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,12,62
NistDML182,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,13,62
NistDML182,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,14,62
NistDML182,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,15,62
NistDML182,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,16,62
NistDML182,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,17,62
NistDML182,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,18,62
NistDML182,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,19,62
NistDML182,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,20,62
NistDML182,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,21,62
NistDML182,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,22,62
NistDML182,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,23,62
NistDML182,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,24,62
NistDML182,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,25,62
NistDML182,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,26,62
NistDML182,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,27,62
NistDML182,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,28,62
NistDML182,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,29,62
NistDML182,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,30,62
NistDML183,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,1,8
NistDML183,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,2,9
NistDML183,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,3,7
NistDML183,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,4,8
NistDML183,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,5,11
NistDML183,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,6,10
NistDML183,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,7,9
NistDML183,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,8,7
NistDML183,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,9,11
NistDML183,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,10,11
NistDML183,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,11,9
NistDML183,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,12,7
NistDML183,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,13,10
NistDML183,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,14,7
NistDML183,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,15,7
NistDML183,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,16,8
NistDML183,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,17,7
NistDML183,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,18,8
NistDML183,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,19,9
NistDML183,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,20,8
NistDML183,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,21,9
NistDML183,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,22,8
NistDML183,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,23,8
NistDML183,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,24,9
NistDML183,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,25,9
NistDML183,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,26,8
NistDML183,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,27,9
NistDML183,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,28,10
NistDML183,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,29,7
NistDML183,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,30,7
NistDML183,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,1,11
NistDML183,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,2,11
NistDML183,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,3,11
NistDML183,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,4,11
NistDML183,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,5,11
NistDML183,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,6,11
NistDML183,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,7,11
NistDML183,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,8,10
NistDML183,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,9,11
NistDML183,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,10,11
NistDML183,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,11,12
NistDML183,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,12,12
NistDML183,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,13,11
NistDML183,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,14,11
NistDML183,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,15,12
NistDML183,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,16,11
NistDML183,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,17,12
NistDML183,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,18,11
NistDML183,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,19,12
NistDML183,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,20,11
NistDML183,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,21,10
NistDML183,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,22,12
NistDML183,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,23,12
NistDML183,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,24,12
NistDML183,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,25,11
NistDML183,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,26,11
NistDML183,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,27,11
NistDML183,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,28,11
NistDML183,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,29,11
NistDML183,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,30,11
NistWeather,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,1,18
NistWeather,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,2,20
NistWeather,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,3,19
NistWeather,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,4,20
NistWeather,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,5,19
NistWeather,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,6,20
NistWeather,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,7,19
NistWeather,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,8,19
NistWeather,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,9,23
NistWeather,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,10,19
NistWeather,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,11,18
NistWeather,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,12,18
NistWeather,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,13,19
NistWeather,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,14,21
NistWeather,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,15,18
NistWeather,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,16,18
NistWeather,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,17,20
NistWeather,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,18,19
NistWeather,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,19,20
NistWeather,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,20,19
NistWeather,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,21,19
NistWeather,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,22,19
NistWeather,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,23,18
NistWeather,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,24,20
NistWeather,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,25,21
NistWeather,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,26,19
NistWeather,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,27,20
NistWeather,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,28,20
NistWeather,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,29,19
NistWeather,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,30,18
NistWeather,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,1,14
NistWeather,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,2,12
NistWeather,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,3,11
NistWeather,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,4,12
NistWeather,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,5,12
NistWeather,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,6,12
NistWeather,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,7,11
NistWeather,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,8,11
NistWeather,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,9,12
NistWeather,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,10,11
NistWeather,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,11,12
NistWeather,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,12,12
NistWeather,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,13,12
NistWeather,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,14,12
NistWeather,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,15,12
NistWeather,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,16,12
NistWeather,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,17,12
NistWeather,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,18,12
NistWeather,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,19,12
NistWeather,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,20,12
NistWeather,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,21,12
NistWeather,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,22,11
NistWeather,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,23,12
NistWeather,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,24,12
NistWeather,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,25,12
NistWeather,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,26,12
NistWeather,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,27,11
NistWeather,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,28,12
NistWeather,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,29,14
NistWeather,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,30,11
NistXTS748,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,1,3
NistXTS748,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,2,3
NistXTS748,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,3,3
NistXTS748,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,4,4
NistXTS748,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,5,2
NistXTS748,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,6,3
NistXTS748,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,7,3
NistXTS748,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,8,4
NistXTS748,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,9,3
NistXTS748,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,10,3
NistXTS748,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,11,3
NistXTS748,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,12,3
NistXTS748,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,13,3
NistXTS748,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,14,4
NistXTS748,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,15,4
NistXTS748,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,16,3
NistXTS748,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,17,3
NistXTS748,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,18,4
NistXTS748,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,19,3
NistXTS748,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,20,3
NistXTS748,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,21,3
NistXTS748,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,22,3
NistXTS748,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,23,4
NistXTS748,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,24,3
NistXTS748,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,25,2
NistXTS748,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,26,3
NistXTS748,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,27,5
NistXTS748,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,28,2
NistXTS748,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,29,3
NistXTS748,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,30,4
NistXTS748,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,1,4
NistXTS748,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,2,4
NistXTS748,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,3,4
NistXTS748,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,4,4
NistXTS748,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,5,4
NistXTS748,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,6,4
NistXTS748,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,7,4
NistXTS748,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,8,4
NistXTS748,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,9,4
NistXTS748,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,10,4
NistXTS748,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,11,4
NistXTS748,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,12,4
NistXTS748,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,13,4
NistXTS748,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,14,4
NistXTS748,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,15,4
NistXTS748,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,16,4
NistXTS748,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,17,4
NistXTS748,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,18,4
NistXTS748,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,19,4
NistXTS748,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,20,4
NistXTS748,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,21,4
NistXTS748,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,22,4
NistXTS748,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,23,4
NistXTS748,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,24,4
NistXTS748,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,25,4
NistXTS748,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,26,4
NistXTS748,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,27,4
NistXTS748,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,28,4
NistXTS748,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,29,4
NistXTS748,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,30,4
NistXTS749,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,1,9
NistXTS749,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,2,11
NistXTS749,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,3,9
NistXTS749,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,4,11
NistXTS749,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,5,10
NistXTS749,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,6,9
NistXTS749,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,7,10
NistXTS749,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,8,7
NistXTS749,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,9,8
NistXTS749,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,10,10
NistXTS749,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,11,10
NistXTS749,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,12,10
NistXTS749,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,13,10
NistXTS749,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,14,12
NistXTS749,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,15,8
NistXTS749,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,16,10
NistXTS749,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,17,11
NistXTS749,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,18,7
NistXTS749,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,19,10
NistXTS749,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,20,10
NistXTS749,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,21,7
NistXTS749,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,22,10
NistXTS749,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,23,8
NistXTS749,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,24,9
NistXTS749,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,25,6
NistXTS749,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,26,9
NistXTS749,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,27,9
NistXTS749,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,28,10
NistXTS749,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,29,13
NistXTS749,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,30,9
NistXTS749,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,1,4
NistXTS749,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,2,4
NistXTS749,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,3,4
NistXTS749,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,4,4
NistXTS749,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,5,4
NistXTS749,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,6,4
NistXTS749,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,7,4
NistXTS749,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,8,4
NistXTS749,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,9,4
NistXTS749,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,10,4
NistXTS749,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,11,4
NistXTS749,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,12,4
NistXTS749,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,13,4
NistXTS749,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,14,4
NistXTS749,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,15,4
NistXTS749,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,16,4
NistXTS749,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,17,4
NistXTS749,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,18,4
NistXTS749,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,19,4
NistXTS749,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,20,4
NistXTS749,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,21,4
NistXTS749,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,22,4
NistXTS749,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,23,4
NistXTS749,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,24,4
NistXTS749,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,25,4
NistXTS749,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,26,4
NistXTS749,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,27,4
NistXTS749,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,28,4
NistXTS749,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,29,4
NistXTS749,SQLite,ClauseAICC+AUCC+ANCC,avsDefaults,30,4
Person,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,1,7
Person,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,2,8
Person,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,3,7
Person,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,4,7
Person,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,5,7
Person,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,6,7
Person,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,7,8
Person,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,8,7
Person,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,9,7
Person,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,10,7
Person,SQLite,ClauseAICC+AUCC+ANCC,dominoRandom,11,8
